file,seed,env_dim,planner,pair_index,num_test_positions,num_vertices,num_edges,discrete_path_cost,continuous_path_cost
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.21.pkl,10000,2,RBG,21,10174,1637,2691,7.772217405552043,2.340381225408731
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.22.pkl,10000,2,RBG,22,10196,2056,3449,4.470004634828071,0.38927866253524146
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.23.pkl,10000,2,RBG,23,25,21,38,3.227881675184951,55.418294565308045
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.24.pkl,10000,2,RBG,24,11249,858,1548,20.31172573212985,4.127638945740807
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.25.pkl,10000,2,RBG,25,10176,1830,3058,7.070142069702048,3.3221088819974383
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.26.pkl,10000,2,RBG,26,9652,689,1174,14.23215793707838,64.68217148360391
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.27.pkl,10000,2,RBG,27,876,201,320,9.675736305288023,3.1933063459614783
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.28.pkl,10000,2,RBG,28,2904,646,1031,9.763040809954758,4.648323191669622
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.29.pkl,10000,2,RBG,29,10729,759,1294,18.04054735712265,3.9984142005496994
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.30.pkl,10000,2,RBG,30,1834,445,710,12.648437980566833,3.4169456036352805
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.31.pkl,10000,2,RBG,31,44,30,52,4.962806767050014,3.200324428594857
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.32.pkl,10000,2,RBG,32,25,21,41,1.2026425453847096,7.61772203155179
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.33.pkl,10000,2,RBG,33,13437,2140,3695,13.936195324546455,4.89200929462764
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.34.pkl,10000,2,RBG,34,10816,1802,3004,16.408168398527007,3.369347781586217
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.35.pkl,10000,2,RBG,35,356,97,157,1.4627482946221382,0.738919273325278
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.36.pkl,10000,2,RBG,36,8316,674,1111,17.591452059580256,28.135812174118573
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.37.pkl,10000,2,RBG,37,12126,768,1337,14.44556676938339,49.468013776223984
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.38.pkl,10000,2,RBG,38,2645,310,498,7.395282004901926,1.2537348426734645
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.39.pkl,10000,2,RBG,39,6333,615,1061,14.59323847352627,3.127211306499844
/home/daizhirui/results/sdf-planning/min_effort-house_expo_lidar_2d/launcher_seed_0/seed_10000/RBG-2d.40.pkl,10000,2,RBG,40,8873,1744,2839,14.727412583135022,7.537462026309227
