file,seed,env_dim,planner,pair_index,num_test_positions,num_vertices,num_edges,discrete_path_cost,continuous_path_cost
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.0.pkl,0,2,BRM,0,200,165,567,10.68778594783526,22.696005494424316
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.1.pkl,0,2,BRM,1,203,165,567,19.507057086625153,16.130277611053366
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.2.pkl,0,2,BRM,2,206,165,567,11.37722765019771,7.945369668041428
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.3.pkl,0,2,BRM,3,202,165,567,18.845194845357096,9.00137108742484
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.4.pkl,0,2,BRM,4,200,165,567,8.427220537506079,4.603829351906951
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.5.pkl,0,2,BRM,5,200,165,567,10.154677229625984,10.18392781777018
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.6.pkl,0,2,BRM,6,100,79,131,6.930894848922723,27.011036715155004
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.7.pkl,0,2,BRM,7,200,165,567,8.580134434374168,14.676637590857624
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.8.pkl,0,2,BRM,8,205,165,567,12.688923281557072,7.789592424446542
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.9.pkl,0,2,BRM,9,200,165,567,11.811704454518814,5.52288447272927
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.10.pkl,0,2,BRM,10,100,79,131,6.792482426531906,4.758460347980803
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.11.pkl,0,2,BRM,11,200,165,567,12.772661106904025,8.25451794903181
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.12.pkl,0,2,BRM,12,100,79,131,3.7279627022885786,6.103908252382269
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.13.pkl,0,2,BRM,13,200,165,567,11.430654234955666,11.27867943535225
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.14.pkl,0,2,BRM,14,200,165,567,13.181013738278228,17.327773436575516
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.15.pkl,0,2,BRM,15,206,165,567,7.05929957025393,4.459615448315977
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.16.pkl,0,2,BRM,16,100,79,131,3.235500424852215,4.597775929758033
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.17.pkl,0,2,BRM,17,302,259,1569,7.787761375800714,7.651859181995239
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.18.pkl,0,2,BRM,18,200,165,567,13.13286350564426,16.40492323944597
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.19.pkl,0,2,BRM,19,205,165,567,14.148134139365407,9.861433731740926
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.20.pkl,0,2,BRM,20,200,165,567,8.276609394812116,4.101828845748394
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.21.pkl,0,2,BRM,21,200,165,567,15.469701313043348,14.617292860352574
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.22.pkl,0,2,BRM,22,200,165,567,15.658494615651344,16.545367124988843
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.23.pkl,0,2,BRM,23,200,165,567,13.75051811102743,55.86938767321256
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.24.pkl,0,2,BRM,24,100,79,131,5.488207804726967,21.830257134305512
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.25.pkl,0,2,BRM,25,200,165,567,13.536652069535062,8.95871665500896
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.26.pkl,0,2,BRM,26,100,79,131,4.743938654505397,9.88423378090211
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.27.pkl,0,2,BRM,27,200,165,567,17.33592831857057,10.49970913755259
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.28.pkl,0,2,BRM,28,300,259,1569,10.131763422720717,6.416208076076499
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.29.pkl,0,2,BRM,29,100,79,131,6.66781669690829,11.080133182241548
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.30.pkl,0,2,BRM,30,200,165,567,15.428352407764718,9.191388254227784
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.31.pkl,0,2,BRM,31,200,165,567,19.821241116917417,11.273303095162255
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.32.pkl,0,2,BRM,32,100,79,131,2.0308022497173854,98.19619668125671
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.33.pkl,0,2,BRM,33,200,165,567,11.15335602479622,5.965887827666039
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.34.pkl,0,2,BRM,34,205,165,567,22.83536682133613,14.935136043806958
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.35.pkl,0,2,BRM,35,303,259,1569,12.665097313616327,6.777657413545848
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.36.pkl,0,2,BRM,36,204,165,567,12.197269375688164,14.735196523667389
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.37.pkl,0,2,BRM,37,203,165,567,23.810237725122988,12.382155797671894
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.38.pkl,0,2,BRM,38,200,165,567,13.918220311681168,13.282095747998723
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.39.pkl,0,2,BRM,39,220,165,567,17.72180510669737,11.497755152307613
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.40.pkl,0,2,BRM,40,102,79,131,3.619207740851051,2.055985344909813
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.41.pkl,0,2,BRM,41,114,79,131,7.9857889201801475,6.9225035127396914
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.42.pkl,0,2,BRM,42,200,165,567,9.773212857160651,8.165547796869353
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.43.pkl,0,2,BRM,43,200,165,567,13.533139398089673,6.583864084679487
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.44.pkl,0,2,BRM,44,300,259,1569,22.28664628203243,11.483474179776497
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.45.pkl,0,2,BRM,45,300,259,1569,12.953100638953535,14.865625323810532
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.46.pkl,0,2,BRM,46,203,165,567,13.021247568579419,7.240611658986212
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.47.pkl,0,2,BRM,47,100,79,131,7.931992271958054,9.975152607274834
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.48.pkl,0,2,BRM,48,200,165,567,11.147534615583886,11.079156728713865
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.49.pkl,0,2,BRM,49,200,165,567,10.397743711414705,7.517918412920895
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.50.pkl,0,2,BRM,50,200,165,567,15.623757266288845,14.798221103142982
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.51.pkl,0,2,BRM,51,105,79,131,6.17063757425206,10.299439367703865
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.52.pkl,0,2,BRM,52,200,165,567,8.35827934297618,10.707848382209477
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.53.pkl,0,2,BRM,53,200,165,567,17.186750829126883,8.759279782270657
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.54.pkl,0,2,BRM,54,300,259,1569,13.986150291834354,10.31434617251975
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.55.pkl,0,2,BRM,55,200,165,567,13.866325852973311,13.601757997771633
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.56.pkl,0,2,BRM,56,200,165,567,7.035136600484569,9.166342885200493
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.57.pkl,0,2,BRM,57,209,165,567,13.939242782355798,6.043255029400107
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.58.pkl,0,2,BRM,58,200,165,567,8.339915007093378,6.042885846325836
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.59.pkl,0,2,BRM,59,200,165,567,14.731029859816221,34.02266527881618
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.60.pkl,0,2,BRM,60,200,165,567,15.258533295809716,14.738425749978513
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.61.pkl,0,2,BRM,61,100,79,131,6.637330636785471,11.814049178853491
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.62.pkl,0,2,BRM,62,200,165,567,18.11217374791491,18.037662492082514
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.63.pkl,0,2,BRM,63,200,165,567,10.341168143118862,5.467209002912726
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.64.pkl,0,2,BRM,64,200,165,567,14.28963802036011,16.475600715821102
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.65.pkl,0,2,BRM,65,200,165,567,15.316777384327105,31.04210389500441
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.66.pkl,0,2,BRM,66,100,79,131,4.323386982715002,8.209431835371545
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.67.pkl,0,2,BRM,67,307,259,1569,17.4840661802474,8.845636797255672
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.68.pkl,0,2,BRM,68,100,79,131,3.9632682078387513,6.898772235596867
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.69.pkl,0,2,BRM,69,200,165,567,10.658673264491721,7.89887792085
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.70.pkl,0,2,BRM,70,108,79,131,3.9436408310123716,2.811239449497763
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.71.pkl,0,2,BRM,71,100,79,131,6.384475096201748,28.083768340164525
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.72.pkl,0,2,BRM,72,209,165,567,4.569069333844549,5.246777738534835
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.73.pkl,0,2,BRM,73,100,79,131,6.628275192349461,9.594810480360266
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.74.pkl,0,2,BRM,74,200,165,567,11.247708706387332,8.740089700484951
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.75.pkl,0,2,BRM,75,208,165,567,16.343088887940603,22.400191138000416
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.76.pkl,0,2,BRM,76,200,165,567,15.201415903201712,8.705478778380087
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.77.pkl,0,2,BRM,77,200,165,567,15.684840818627189,11.430511853495874
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.78.pkl,0,2,BRM,78,200,165,567,5.983850690876312,6.225176163191752
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.79.pkl,0,2,BRM,79,200,165,567,16.73551210260069,11.362895918271224
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.80.pkl,0,2,BRM,80,200,165,567,9.076628544210921,13.46250296582551
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.81.pkl,0,2,BRM,81,200,165,567,15.538003778403821,10.362056945277384
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.82.pkl,0,2,BRM,82,200,165,567,12.535434294834387,11.111677989656986
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.83.pkl,0,2,BRM,83,200,165,567,8.361156254872206,32.075765027644074
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.84.pkl,0,2,BRM,84,300,259,1569,17.2327813773904,10.361678843505285
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.85.pkl,0,2,BRM,85,100,79,131,2.218361182105795,2.1613713694051353
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.86.pkl,0,2,BRM,86,200,165,567,6.024020283750196,232.73813659421734
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.87.pkl,0,2,BRM,87,200,165,567,7.487915294651671,12.44529485022284
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.88.pkl,0,2,BRM,88,300,259,1569,8.952493071061365,20.583920201078392
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.89.pkl,0,2,BRM,89,200,165,567,10.311539983099758,8.851754494057193
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.90.pkl,0,2,BRM,90,200,165,567,10.592172682138086,11.741313997721349
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.91.pkl,0,2,BRM,91,300,259,1569,18.3233938552142,13.227770239272864
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.92.pkl,0,2,BRM,92,202,165,567,16.21247554289819,22.391139503868203
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.93.pkl,0,2,BRM,93,203,165,567,19.43062425110651,27.007635423251813
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.94.pkl,0,2,BRM,94,200,165,567,15.967378411354959,13.15711366312474
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.95.pkl,0,2,BRM,95,200,165,567,8.943787761173025,6.835356024805994
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.96.pkl,0,2,BRM,96,200,165,567,13.69770974755835,11.5324240326245
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.97.pkl,0,2,BRM,97,200,165,567,10.928300457863708,5.803493701941486
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.98.pkl,0,2,BRM,98,100,79,131,6.011358034532614,92.11694827767923
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/BRM-2d.99.pkl,0,2,BRM,99,200,165,567,8.034906909354826,27.78425565365926
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.0.pkl,0,2,EBG,0,98,14,22,10.499291017369341,6.5908024690714155
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.1.pkl,0,2,EBG,1,170,23,46,19.754788181675227,15.86094343085123
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.2.pkl,0,2,EBG,2,58,9,12,11.177374922198924,5.78988838933621
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.3.pkl,0,2,EBG,3,162,21,41,12.37699389696201,15.823553629991505
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.4.pkl,0,2,EBG,4,154,21,36,22.793316834434986,44.847336390537755
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.5.pkl,0,2,EBG,5,42,7,11,10.154677229168398,25.208248309649914
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.6.pkl,0,2,EBG,6,90,12,21,6.9308948484883235,18.38460567169548
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.7.pkl,0,2,EBG,7,26,5,6,8.58013443464571,10.873293027338937
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.8.pkl,0,2,EBG,8,266,35,68,12.799001075450043,5.954034369521215
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.9.pkl,0,2,EBG,9,74,11,18,11.436519830329521,8.50441845628897
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.10.pkl,0,2,EBG,10,26,4,4,6.7924824269786415,7.151058336247039
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.11.pkl,0,2,EBG,11,58,8,14,12.772661106943405,17.683557294926327
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.12.pkl,0,2,EBG,12,10,2,1,3.7279627024182758,9.83773349847791
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.13.pkl,0,2,EBG,13,122,17,32,11.430654234997581,8.017394481752635
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.14.pkl,0,2,EBG,14,66,10,16,12.232957121029145,13.39798732985102
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.15.pkl,0,2,EBG,15,42,7,10,7.018946889372142,3.2444033086272457
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.16.pkl,0,2,EBG,16,10,2,1,3.235500424896455,4.597775929758069
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.17.pkl,0,2,EBG,17,98,14,24,8.15941815721168,8.236763631570263
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.18.pkl,0,2,EBG,18,114,15,26,12.992133779680453,12.66509277709524
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.19.pkl,0,2,EBG,19,418,53,120,11.40294874080722,5.5117238695568265
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.20.pkl,0,2,EBG,20,98,14,23,8.275936006244109,4.0070582805652375
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.21.pkl,0,2,EBG,21,90,13,23,16.06408047549977,20.701985590187153
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.22.pkl,0,2,EBG,22,154,21,36,26.316366097204973,17.292833351427284
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.23.pkl,0,2,EBG,23,122,16,23,15.54216467484946,11.908217506623508
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.24.pkl,0,2,EBG,24,18,4,4,5.488207804642927,6.258531944442678
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.25.pkl,0,2,EBG,25,58,9,12,13.727746801969767,9.227703568583992
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.26.pkl,0,2,EBG,26,10,2,1,4.743938654405974,9.884233780902143
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.27.pkl,0,2,EBG,27,114,16,27,17.498995503216353,19.279549653838707
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.28.pkl,0,2,EBG,28,106,15,28,10.601168772103067,5.024595307125755
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.29.pkl,0,2,EBG,29,18,4,4,6.645467801332489,26.084029107238464
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.30.pkl,0,2,EBG,30,66,10,16,15.240009026950867,10.776227701158835
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.31.pkl,0,2,EBG,31,186,24,40,19.592396687221232,14.047005934912255
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.32.pkl,0,2,EBG,32,2,1,0,2.0308022497173854,98.19619668125671
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.33.pkl,0,2,EBG,33,130,17,36,10.841601886908798,12.332625174326408
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.34.pkl,0,2,EBG,34,138,18,31,20.562673547988062,56.549379920253514
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.35.pkl,0,2,EBG,35,250,33,63,12.870885600811667,21.61154604232912
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.36.pkl,0,2,EBG,36,266,35,61,17.15286559950979,9.996301154474406
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.37.pkl,0,2,EBG,37,618,79,171,20.477756147504767,9.762847864331707
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.38.pkl,0,2,EBG,38,122,17,27,13.843545046200925,6.742759822602795
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.39.pkl,0,2,EBG,39,290,38,70,17.97292163741832,12.386636183598458
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.40.pkl,0,2,EBG,40,26,5,7,3.694786349869709,11.332579502131622
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.41.pkl,0,2,EBG,41,330,42,82,8.636751282051382,5.185106516928525
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.42.pkl,0,2,EBG,42,42,7,9,9.613832101725112,6.062784236237146
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.43.pkl,0,2,EBG,43,114,15,28,13.53751165613652,12.169669787547358
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.44.pkl,0,2,EBG,44,154,21,35,19.276447984892148,11.711641927383054
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.45.pkl,0,2,EBG,45,146,20,42,12.504159706077013,9.4178307678499
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.46.pkl,0,2,EBG,46,234,31,53,11.658836719138389,6.311838447423372
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.47.pkl,0,2,EBG,47,42,7,12,7.931992271996074,9.267734622367577
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.48.pkl,0,2,EBG,48,50,8,11,11.147299559544237,8.217924844611286
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.49.pkl,0,2,EBG,49,106,14,26,10.291776531288184,12.183565658482483
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.50.pkl,0,2,EBG,50,122,16,27,15.602655918277227,16.628092525155132
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.51.pkl,0,2,EBG,51,18,3,3,4.410935509993998,110.4844798480403
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.52.pkl,0,2,EBG,52,42,7,9,8.558716712078446,5.112931873608846
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.53.pkl,0,2,EBG,53,146,20,34,20.425472057834362,16.220492581478446
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.54.pkl,0,2,EBG,54,146,20,33,15.898235177607685,10.662400765087803
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.55.pkl,0,2,EBG,55,226,30,66,12.604642777109483,75.24113664641271
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.56.pkl,0,2,EBG,56,10,3,2,7.035136600186811,8.488605376041878
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.57.pkl,0,2,EBG,57,146,19,32,4.064392859431233,10.255292868943563
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.58.pkl,0,2,EBG,58,34,6,8,8.339915007299142,6.003981241373056
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.59.pkl,0,2,EBG,59,202,27,50,12.81139718645068,4.529772776955791
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.60.pkl,0,2,EBG,60,98,14,23,15.080962051596002,9.940244622249384
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.61.pkl,0,2,EBG,61,26,5,7,6.637330636269358,63.66621986795688
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.62.pkl,0,2,EBG,62,154,20,32,18.08787229938197,11.245521238094256
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.63.pkl,0,2,EBG,63,162,22,36,10.598064268009873,8.07629576833098
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.64.pkl,0,2,EBG,64,50,8,10,13.493769296975225,14.302232664034001
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.65.pkl,0,2,EBG,65,138,19,33,12.508387697584022,3.6016942018632077
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.66.pkl,0,2,EBG,66,10,3,2,4.323386983044509,2.897086718280533
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.67.pkl,0,2,EBG,67,210,27,50,24.399661153035773,12.288296123646699
/home/daizhirui/results/sdf-planning/min_effort/launcher_seed_0/seed_0/EBG-2d.68.pkl,0,2,EBG,68,18,4,4,3.963268207163031,3.942013116619656
